 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0015-0438,615,47.862,24.632,649.539,440.832,649.177,440.946,636,420,29,36,0.596,29435.000,29435.000,1.680,0.595,0.830
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0016-0438,478,50.203,26.654,497.864,438.253,498.234,438.498,483,426,28,25,0.806,23997.000,23997.000,1.531,0.653,0.916
13,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0017-0445,375,21.659,5.473,1064.879,444.900,1064.861,444.968,1054,434,22,23,0.864,8122.000,8122.000,1.123,0.890,0.925
14,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0019-0447,298,41.738,14.490,534.795,448.466,535.051,448.719,526,436,18,23,0.902,12438.000,12438.000,1.308,0.765,0.933
15,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0020-0449,438,48.178,35.097,562.502,448.434,561.916,448.769,551,437,24,24,0.895,21102.000,21102.000,1.111,0.900,0.937
16,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0021-0449,591,29.878,10.069,865.590,448.297,866.115,448.597,848,437,33,24,0.841,17658.000,17658.000,1.342,0.745,0.929
17,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0022-0449,338,50.612,30.436,694.908,448.680,695.802,448.797,684,438,23,22,0.910,17107.000,17107.000,1.072,0.933,0.930
18,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0023-0453,391,52.373,29.923,728.231,454.301,727.871,454.061,714,441,27,24,0.757,20478.000,20478.000,1.346,0.743,0.890
19,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0024-0454,519,31.669,17.511,165.209,454.020,165.105,453.758,150,442,30,24,0.887,16436.000,16436.000,1.309,0.764,0.941
20,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0026-0455,362,35.055,18.904,603.610,456.014,603.663,456.288,593,444,21,23,0.917,12690.000,12690.000,1.071,0.933,0.940
21,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0027-0464,608,38.153,22.658,969.372,463.442,968.905,463.552,956,448,26,33,0.819,23197.000,23197.000,1.353,0.739,0.918
22,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0028-0466,447,33.606,7.130,372.207,466.592,372.229,466.980,361,452,24,29,0.724,15022.000,15022.000,1.716,0.583,0.917
23,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0029-0464,209,33.239,10.344,628.998,464.074,629.108,463.881,621,455,16,18,0.923,6947.000,6947.000,1.199,0.834,0.923
24,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0032-0479,343,50.184,21.502,395.620,480.433,395.324,481.340,385,466,20,27,0.692,17213.000,17213.000,1.737,0.576,0.899
